,domain_hotel_id,min_price_update
7194,3000020011583,1800000
7195,3400280,1560000
7196,7422518,-1
7197,7432217,-1
7198,3000010025605,320000
7199,44291572,-1
7200,5086310,207000
7201,7427859,-1
7202,4630409,200000
7203,7021358,-1
7204,2555085,208636
7205,13307200,-1
7206,9000000830827,832519
7207,5944889,544893
7208,7030202,-1
7209,7249177,-1
7210,5276717,-1
7211,7354550,126087
7212,6877627,173913
7213,4630409,200000
7214,16266369,778909
7215,5254031,130500
7216,7443409,-1
7217,54225774,126360
7218,8344047,-1
7219,5456425,300000
7220,7443409,-1
7221,54225774,126360
7222,54225774,126360
7223,7443041,-1
7224,7032248,-1
7225,6565387,538721
7226,22217786,-1
7227,6380352,560000
7228,32566898,716883
7229,3668007,616000
7230,1637381,1108225
7231,3000010031773,1170000
7232,17499123,935065
7233,9417849,336700
7234,37235422,179221
7235,4000000923851,419110
7236,23138842,327272
7237,14695695,194805
7238,9000000502341,382500
7239,40061246,9090909
7240,4000001063514,844209
7241,29832662,515844
7242,3860193,450000
7243,6380880,-1
7244,5212533,-1
7245,9000000635767,324000
7246,7181325,180000
7247,40061246,9090909
7248,9000000502341,382500
7249,9586020,500000
7250,5962519,180909
7251,9000000122408,394557
7252,36329209,272727
7253,12472972,432000
7254,9000000755534,475200
7255,48229019,405195
7256,11100533,390273
7257,45288746,-1
7258,3000010027164,350000
7259,20373202,-1
7260,1000001859674,399552
7261,9000000099298,648622
7262,35282120,506494
7263,9409045,263636
7264,9000000354442,289386
7265,39518864,225974
7266,36489289,588745
7267,9000000134017,678560
7268,34865234,-1
7269,3000020015215,243000
7270,22153463,923377
7271,1000000810974,1546718
7272,1000001771584,578771
7273,6381563,428871
7274,32705527,441945
7275,4314435,377406
7276,45668472,623377
7277,9000000803896,799103
7278,9000000773686,598729
7279,45425714,441559
7280,9396371,490000
7281,9000000724227,598729
7282,46565211,467533
7283,5461403,539000
7284,4951153,634920
7285,240576,562667
7286,271335,650000
7287,298943,526407
7288,1000000578829,608000
7289,289191,-1
7290,3000010026951,807500
7291,23584757,1255411
7292,5209960,250000
7293,3000010026944,1000000
7294,289189,1030747
7295,23595848,865801
7296,885786,545455
7297,1911228,160000
7298,3000020020351,250000
7299,923943,770563
7300,3000010027637,320000
7301,5608604,216450
7302,1434698,286110
7303,287007,794955
7304,4000000880388,1106086
7305,15595765,1298701
7306,1803164,990000
7307,2915540,145455
7308,3000020020351,250000
7309,1911228,160000
7310,3000010031947,230000
7311,1672203,228936
7312,1605120,251830
7313,2264998,-1
7314,2925008,173160
7315,2743988,200000
7316,5777430,470000
7317,3000020017671,370000
7318,4030889,470000
7319,6383491,545455
7320,1000001043178,700000
7321,28783136,506494
7322,3643118,700000
7323,3012172,198701
7324,2787229,229500
7325,37749053,1558441
7326,4916691,1800000
7327,3656700,240000
7328,5057881,240000
7329,4930748,160000
7330,3317770,160000
7331,4959272,179100
7332,7432703,179100
7333,4859381,290909
7334,3000020016408,233000
7335,3266748,320000
7336,4944904,-1
7337,3402127,-1
7338,2695742,250000
7339,2834231,216450
7340,1000000914581,413638
7341,24253197,358441
7342,3379825,410000
7343,4950175,372727
7344,7430333,150000
7345,5031662,150000
7346,7354243,180000
7347,5607545,150000
7348,5500912,-1
7349,16282088,288600
7350,30982574,-1
7351,3000020009911,280000
7352,3020353,250000
7353,34912380,-1
7354,14695733,173160
7355,2680562,200000
7356,9000000170720,551329
7357,36496317,422078
7358,3000020020351,250000
7359,9000000518342,349608
7360,41457289,272727
7361,4681118,137500
7362,6381994,173160
7363,2426756,200000
7364,2915540,145455
7365,8766239,200000
7366,5836644,227273
7367,2706012,250000
7368,51687025,272727
7369,9000000816402,349259
7370,14695667,272727
7371,9000000321266,294670
7372,4688242,250000
7373,7428149,311850
7374,5015532,311850
7375,38381007,229870
7376,9000000321266,294376
7377,5121905,250000
7378,51687025,272727
7379,9000000816402,349259
7380,3991894,250000
7381,6380785,250000
7382,5026268,250000
7383,4681118,137500
7384,35675636,313636
7385,12541419,436364
7386,9000000793781,-1
7387,45751772,-1
7388,298942,-1
7389,633686,-1
7390,335367,-1
7391,334357,-1
7392,40202516,-1
7393,963857,1164108
7394,1000000537363,1444000
7395,11823219,1187212
7396,1467406,1304113
7397,984522,1038961
7398,1461878,1200000
7399,1082971,323015
7400,1487955,373082
7401,2526284,260000
7402,2600329,236364
7403,6943798,158400
7404,44013073,350649
7405,2231670,1291136
7406,3117237,235455
7407,2806398,259000
7408,2844391,363636
7409,2715454,360000
7410,2808596,122727
7411,2684391,157500
7412,7354349,240000
7413,3000020021072,1030000
7414,6261524,-1
7415,1997944,127273
7416,2182748,126000
7417,7114823,200000
7418,4880038,200000
7419,4922922,520000
7420,7354242,472727
7421,16386381,1254545
7422,6628851,1380000
7423,6911247,-1
7424,23610578,-1
7425,3000020006205,612000
7426,517296,670996
7427,38800840,563293
7428,2072868,775000
7429,924063,571429
7430,1000000528545,599328
7431,11289129,519481
7432,1000000547177,449048
7433,12350725,-1
7434,624191,606061
7435,2493195,700000
7436,35397717,-1
7437,3000020017711,560000
7438,6993055,509091
7439,4278067,560000
7440,3000020000468,208334
7441,2383121,216450
7442,45262654,272727
7443,2420793,225000
7444,7422592,-1
7445,1602702,424242
7446,3000010024265,441000
7447,17417587,380952
7448,1944058,441000
7449,6879602,138528
7450,4593713,148500
7451,6165699,604348
7452,3000020018635,607750
7453,32707406,-1
7454,4299978,625500
7455,7427825,-1
7456,2538347,120143
7457,2536878,138765
7458,5797917,-1
7459,3000020017040,2376000
7460,4971773,250000
7461,3552547,247500
7462,4572980,120000
7463,3143620,120000
7464,2615435,272727
7465,3000020009969,350000
7466,23945086,272727
7467,2575100,300000
7468,3649175,112554
7469,44082977,93506
7470,2910987,130000
7471,9000000542796,249470
7472,36364051,-1
7473,2648504,199134
7474,2619458,230000
7475,7238261,-1
7476,6562083,303030
7477,9000000337246,350000
7478,39134498,280519
7479,4587562,350000
7480,3000020009969,349608
7481,6749219,227273
7482,4618393,250000
7483,3592885,257143
7484,3000020009969,350000
7485,23945086,272727
7486,2878741,270000
7487,5878448,-1
7488,9519068,286364
7489,9000000337039,344268
7490,38854692,268831
7491,2296442,315000
7492,51929768,116883
7493,30103405,-1
7494,2728179,133364
7495,5479465,80000
7496,6382811,226364
7497,3664476,249000
7498,6382532,450860
7499,6382532,202500
7500,14651636,389610
7501,9000000867244,449048
7502,51929768,116883
7503,6418239,450000
7504,9364351,454545
7505,39007930,-1
7506,9000000783771,404547
7507,13307933,349773
7508,6227612,384750
7509,48394321,389610
7510,8349000,1377023
7511,3000020016983,2030490
7512,479494,1372000
7513,8632952,960000
7514,574383,1061156
7515,1000000463397,1980825
7516,416380,570625
7517,1000000568384,618750
7518,255972,800763
7519,1000000491805,652403
7520,5268280,286364
7521,3560504,283500
7522,773934,239610
7523,3000010032434,350000
7524,517570,-1
7525,3000010038598,470000
7526,6083185,540000
7527,26970040,1019048
7528,4000001005477,1174509
7529,3000010038302,300000
7530,535583,259740
7531,1120409,600000
7532,1202485,1528022
7533,3000020004902,1751885
7534,1423429,434783
7535,3000010035123,495000
7536,1590651,347826
7537,48398350,801732
7538,6672447,-1
7539,4859870,542582
7540,24203716,692640
7541,5660160,-1
7542,5808626,1161026
7543,31348583,952000
7544,3000020017486,1455300
7545,3661452,1237005
7546,7476690,632500
7547,5052676,632500
7548,14695703,909091
7549,3000010037965,449000
7550,29464048,952381
7551,2981280,419717
7552,2758825,419717
7553,9000000170652,926800
7554,7520557,552849
7555,5173251,622100
7556,12274398,545455
7557,48190739,363636
7558,9000000805687,421556
7559,9408068,450000
7560,44088757,350649
7561,9000000542567,449497
7562,24401833,-1
7563,32436501,-1
7564,24401833,-1
7565,32436501,-1
7566,1000000461459,825000
7567,255004,714286
7568,8364179,1298701
7569,331956,825000
7570,5663879,-1
7571,28422393,-1
7572,1000001010188,229745
7573,5316440,199134
7574,27494445,179221
7575,2603343,230000
7576,32849565,-1
7577,6116899,127273
7578,27718223,-1
7579,3585598,126000
7580,25013093,-1
7581,7023892,273913
7582,4840458,292500
7583,5792637,90909
7584,3585598,126000
7585,5663879,-1
7586,28422393,-1
7587,3000010029847,1920924
7588,3000020015385,1105000
7589,5809401,765368
7590,30526032,956710
7591,3968728,994500
7592,3000020013434,350000
7593,6104248,322727
7594,27072499,303030
7595,3711097,319500
7596,4659960,405000
7597,6899524,409091
7598,6851442,-1
7599,8468098,1400000
7600,5195595,1400000
7601,5182062,109000
7602,3213748,109000
7603,3512135,303030
7604,2846986,350000
7605,2326136,100000
7606,3000010042697,315000
7607,4059604,560000
7608,5174421,307273
7609,2959751,304200
7610,3953371,430000
7611,3000020009843,312500
7612,1000000904560,457000
7613,11081061,509091
7614,5877654,776517
7615,3000020018176,1050000
7616,2680310,277056
7617,2531810,320000
7618,2234780,300000
7619,2349835,330000
7620,2304607,776517
7621,2299935,900000
7622,3759864,675325
7623,3000020005976,780000
7624,22606976,607792
7625,2391128,261818
7626,3000010039468,1300000
7627,2449750,288000
7628,4650600,161935
7629,9116505,149940
7630,4650600,161935
7631,5890782,108225
7632,5935928,-1
7633,3976671,-1
7634,5935928,-1
7635,3976671,-1
7636,6535721,-1
7637,12558135,363636
7638,9000000791763,399153
7639,48421885,311688
7640,6165837,360000
7641,12192039,363636
7642,45751115,327272
7643,9000000654804,420000
7644,5209675,400000
7645,6376619,554545
7646,4244169,549000
7647,3000020013852,550000
7648,7405621,590909
7649,3000020014717,550000
7650,4219126,650000
7651,8468022,191304
7652,8468131,125217
7653,8304934,16363636
7654,6987817,138528
7655,9000000170728,182612
7656,36098796,142598
7657,4821781,135000
7658,9000000170728,182612
7659,7021165,-1
7660,36098796,142598
7661,4821781,135000
7662,6116651,267273
7663,1000001690942,329301
7664,32457455,257143
7665,4260154,294000
7666,5500385,77922
7667,2073146,81000
7668,5500385,77922
7669,2073146,81000
7670,6107050,-1
7671,8192302,792208
7672,6876386,-1
7673,39547273,-1
7674,2401992,250000
7675,3000010040358,210000
7676,3650638,-1
7677,39566390,-1
7678,1000000827175,399552
7679,25074957,-1
7680,5753415,145455
7681,5048089,80000
7682,186731,1840000
7683,326868,2125200
7684,3000010025983,687000
7685,3000010022001,588000
7686,1197953,779221
7687,3000010022946,912941
7688,1759881,900000
7689,3000010025984,750000
7690,6171719,476190
7691,32459005,430435
7692,1000001686288,552587
7693,8468011,304348
7694,5204247,315000
7695,6877638,391304
7696,948050,545473
7697,3000010025984,750000
7698,9062618,961039
7699,9000000337011,1247353
7700,39006908,1017316
7701,5442991,1125000
7702,899604,230000
7703,569385,199134
7704,2504563,173160
7705,1105170,200000
7706,343584,334415
7707,1000000553268,309345
7708,621780,181818
7709,1031239,210000
7710,648357,398268
7711,1047872,285714
7712,1458792,330000
7713,4000000464116,344867
7714,621919,179532
7715,29506300,332467
7716,5647751,300000
7717,9885723,272727
7718,926153,-1
7719,1047870,121212
7720,1594540,318182
7721,38947390,-1
7722,1951504,350000
7723,1594540,318182
7724,38947390,-1
7725,1951504,350000
7726,5875532,1045455
7727,1000001766449,1306113
7728,33281332,1012987
7729,4151506,1150000
7730,2101872,217391
7731,2243020,250000
7732,6381143,254545
7733,3867988,280000
7734,7021405,500000
7735,4843219,550000
7736,5898099,209797
7737,3923933,209797
7738,3000020016030,368000
7739,8126665,572727
7740,5098577,630000
7741,6124873,1200000
7742,35144716,953301
7743,4151261,1056000
7744,1000001876714,950000
7745,2822366,200000
7746,2702563,220000
7747,5880585,-1
7748,38947390,-1
7749,4668798,500000
7750,6877308,500000
7751,6941857,-1
7752,7096891,230000
7753,4897301,230000
7754,9000000525954,2511756
7755,42129100,1948052
7756,9533234,-1
7757,773599,656566
7758,1372264,700000
7759,305757,606061
7760,1539625,350000
7761,315725,-1
7762,1000000416364,968000
7763,335204,800000
7764,5330633,809524
7765,571459,924000
7766,1000000561076,648624
7767,1372264,700000
7768,1000000561076,648624
7769,1372264,700000
7770,1156759,398268
7771,1630548,460000
7772,3000010024309,500650
7773,1355737,134199
7774,1827522,155000
7775,4122442,118182
7776,3000020008497,261000
7777,7432235,180000
7778,4527884,180000
7779,7354082,316030
7780,3000020005956,405000
7781,2919096,365015
7782,5330633,809524
7783,7258882,189000
7784,4527884,180000
7785,7422399,145455
7786,9000000337250,249719
7787,9581274,227273
7788,39129399,194805
7789,5521204,250000
7790,284487,432900
7791,573903,500000
7792,288142,709957
7793,19995244,818182
7794,3000020001248,1050000
7795,3000020001248,1050000
7796,2811560,818182
7797,19995244,818182
7798,2682902,850500
7799,7036703,865801
7800,3000020012087,3000000
7801,1989653,2597403
7802,2186853,3000000
7803,36160254,-1
7804,3906017,1000000
7805,3000010031930,680000
7806,7465083,260870
7807,5909611,200000
7808,3000020016775,160000
7809,4077416,200000
7810,6748702,185565
7811,4586662,213400
7812,6934284,260870
7813,4751503,300000
7814,40739426,1557576
7815,9000000564417,1795193
7816,1208779,363636
7817,1556077,420000
7818,9101338,381818
7819,34889699,-1
7820,5410450,420000
7821,27025105,271454
7822,3000020010386,488000
7823,5000002863960,300000
7824,1347775,345455
7825,1903402,380000
7826,48228771,-1
7827,27025068,642857
7828,3000020010386,488000
7829,9000000135109,420000
7830,4000000420782,392160
7831,25769403,467533
7832,3000020012119,540000
7833,9000000312886,600000
7834,38702647,-1
7835,9393373,318182
7836,39559070,-1
7837,5458538,350000
7838,4998852,779221
7839,27344946,865801
7840,2223053,1090909
7841,18714425,1249582
7842,3000010040249,1260000
7843,3000020014978,1015000
7844,4998843,1329300
7845,24939599,1002448
7846,3545878,1528695
7847,4643765,-1
7848,528675,-1
7849,547574,430000
7850,14695551,354545
7851,2971467,330000
7852,14695755,242424
7853,2066431,300000
7854,3000020004979,600000
7855,3152643,-1
7856,6418274,-1
7857,4063389,508748
7858,39627723,-1
7859,5873574,757576
7860,31695662,757576
7861,4139520,787500
7862,3000020018145,875000
7863,2542981,1004329
7864,1000000718492,1160000
7865,19266495,1004329
7866,7007936,729999
7867,9000000134250,900000
7868,37323822,-1
7869,7430077,270563
7870,5096688,273000
7871,44958954,701299
7872,9000000726743,898094
7873,22184775,517403
7874,4000000371582,662596
7875,1539607,699529
7876,1120476,605653
7877,1622072,717172
7878,19675161,727273
7879,5795441,227273
7880,3972779,250000
7881,5958547,250000
7882,4205393,250000
7883,5276268,217391
7884,3000020015478,270000
7885,3490704,250000
7886,6508831,669999
7887,6174804,96667
7888,3813020,116000
7889,35792481,-1
7890,317916,520346
7891,15995331,-1
7892,2030588,495000
7893,408698,303030
7894,3000010038384,350000
7895,2274847,350000
7896,280516,662338
7897,3154293,765000
7898,290371,740909
7899,35238573,519481
7900,2662970,649351
7901,27184312,521567
7902,4000000438253,748412
7903,2674676,675000
7904,2187112,620000
7905,1197545,563636
7906,3000020005242,709705
7907,21957958,615151
7908,2915026,710500
7909,6877215,345455
7910,4376638,380000
7911,38969195,428571
7912,9000000337306,546112
7913,2229627,540000
7914,2088550,467532
7915,3584387,695652
7916,36044647,550038
7917,2868298,800000
7918,9000000320991,600000
7919,3000020015609,145000
7920,19307867,-1
7921,5703534,272727
7922,3298337,300000
7923,6381338,409091
7924,3703852,450000
7925,6382567,286364
7926,3805513,315000
7927,9000000320991,600000
7928,48201723,514286
7929,9000000802158,658602
7930,4575548,2536364
7931,3125007,2790000
7932,861974,337662
7933,34940088,303896
7934,1224328,390000
7935,557948,1030303
7936,3000010042483,326797
7937,3677908,1540000
7938,6853068,209091
7939,9000000484640,300000
7940,4280813,230000
7941,6657212,75000
7942,4655713,90000
7943,2138622,150000
7944,1846450,129870
7945,5137024,180000
7946,3000020014155,300000
7947,2255883,205714
7948,2317550,237600
7949,3000010042252,235294
7950,2496260,226128
7951,24994629,-1
7952,2511871,234042
7953,7021633,-1
7954,2380106,242424
7955,3000010035919,300000
7956,2246181,320000
7957,4681312,250000
7958,5137024,180000
7959,8467991,324545
7960,5095435,357000
7961,1000001012964,520000
7962,7396949,180000
7963,5347655,173160
7964,1000001012964,520000
7965,6748207,180000
7966,27583314,757576
7967,23772232,389610
7968,2615060,270000
7969,3000010042483,326797
7970,2621123,233766
7971,3000010042145,250000
7972,3007080,258767
7973,4913329,692641
7974,23772232,389610
7975,338805,848485
7976,5220291,1080000
7977,4437488,406761
7978,4000000846913,490000
7979,22681392,492424
7980,3195179,427680
7981,1000000429973,1050000
7982,1000000542340,559315
7983,3000010032613,720750
7984,1000000426522,2378376
7985,3000010032258,300000
7986,3000010037903,300000
7987,1000000324672,698518
7988,1000000440347,360000
7989,3000010037317,-1
7990,1000000543702,1265000
7991,1000000577100,875222
7992,3000020003547,1257333
7993,1000000542023,500000
7994,1000000541688,853189
7995,1000000421574,1160000
7996,1000000312082,958841
7997,38435587,467533
7998,3000010023792,753000
7999,1000000541482,1209000
8000,1000000508084,280000
8001,1000000583048,1072500
8002,1000000324420,2611689
8003,3000010027253,500000
8004,4770890,162000
8005,9000000756297,329301
8006,1000000424191,760000
8007,237964,944000
8008,1000000427730,762619
8009,9000000123207,300000
8010,1000000541649,935000
8011,1000000456628,637500
8012,1000000541521,1225650
8013,1000000473658,1596612
8014,1000000541801,250000
8015,3000010034557,589000
8016,41172960,-1
8017,3000010037947,416000
8018,1000000541968,843000
8019,3000020007231,1405178
8020,3000020003624,589000
8021,3000020020029,297000
8022,1000001056804,898096
8023,30223503,701299
8024,9000000836463,268399
8025,3000010028503,317326
8026,3000010041658,7000000
8027,1000000541474,250000
8028,3000020015560,400000
8029,9000000123207,300000
8030,3000010029501,5000000
8031,3000010028175,223000
8032,4000000375388,500000
8033,3000020016719,288000
8034,9000000502430,173001
8035,36885470,389610
8036,3000020018072,230000
8037,1000000486850,1855247
8038,3000010037894,-1
8039,3000020003664,553000
8040,3000010037894,-1
8041,3000020003670,522876
8042,33246160,-1
8043,3000010028241,239000
8044,4000000404847,311111
8045,1000000424191,760000
8046,3000020014329,272850
8047,3000010031099,250000
8048,9000000736336,112000
8049,3000010028718,10000000
8050,400803,692641
8051,1469629,800000
8052,3000010028231,-1
8053,3000010026889,500000
8054,3000020006244,3000000
8055,3000010028175,223000
8056,9000000233142,255138
8057,1000000557803,399552
8058,401040,735373
8059,3000020003659,500000
8060,7029660,180000
8061,4770890,162000
8062,3000020002689,250000
8063,1000000476686,14237439
8064,3000010037903,300000
8065,3000010028241,239000
8066,3000020015851,345000
8067,868940,1904762
8068,1000000508718,3237680
8069,230305,1510714
8070,1000000441447,14020000
8071,11304686,10000000
8072,570093,-1
8073,1000000542051,1995766
8074,4770890,162000
8075,3000010037169,295000
8076,3000020014329,272850
8077,1000000473658,1596612
8078,3000010035668,10000000
8079,3000010022089,600000
8080,9000000642060,1607000
8081,3000020006798,120000
8082,3000010036772,150000
8083,3000010039247,252875
8084,3000010037142,800000
8085,3000010037903,300000
8086,3000010037903,300000
8087,5000002855362,549384
8088,3000020016719,288000
8089,11966927,-1
8090,3000020013540,469004
8091,3000010028231,-1
8092,3000010035081,330000
8093,3000020015851,345000
8094,1000000528541,1609087
8095,1159435,216450
8096,1000000567644,2521789
8097,3000010032253,399153
8098,1031711,2164502
8099,3000010037948,450000
8100,3000010032606,350000
8101,9000000459931,699000
8102,1730306,272000
8103,1164999,363636
8104,3000010021931,380000
8105,3000010026889,500000
8106,3000020014329,272850
8107,1159656,-1
8108,3000010028231,-1
8109,3000010020491,270000
8110,9000000756297,329301
8111,45002410,-1
8112,9000000882239,268000
8113,9000000642060,1607000
8114,39406327,779221
8115,9000000297490,639200
8116,9000000642060,1607000
8117,1000000592992,1038200
8118,3000010028011,250000
8119,33246160,-1
8120,3000020016719,288000
8121,3000010030669,590000
8122,3000020008340,280000
8123,3000020018067,200000
8124,3000010031099,250000
8125,3000010029592,200000
8126,3000010036729,265000
8127,3000020008340,280000
8128,1595980,400000
8129,3000020003665,500000
8130,1000000508084,279407
8131,33246160,-1
8132,3000020013329,750000
8133,3000010028175,223000
8134,3000010036395,240000
8135,3000020003141,350000
8136,4787276,864000
8137,3000010028231,-1
8138,1000000629136,484500
8139,3000010026051,198000
8140,9000000534544,259450
8141,3000010037903,300000
8142,3000010037948,450000
8143,9000000882978,333334
8144,3000010037948,450000
8145,9000000642060,1607000
8146,3000010037948,450000
8147,3000010032805,200000
8148,3000010037290,500000
8149,3000010037290,500000
8150,3000010037290,500000
8151,3000010037709,244000
8152,3000010029592,200000
8153,9000000086413,326797
8154,3000010036395,240000
8155,3000020000489,360000
8156,3000020004763,1948532
8157,3000010037916,330000
8158,9000000134643,230000
8159,3000010036772,150000
8160,3000010037948,450000
8161,3000010032099,340000
8162,9000000759893,389564
8163,3000010028154,-1
8164,3000020006798,120000
8165,3000020007231,1405178
8166,3000010037894,-1
8167,4000000442434,646275
8168,3000010039481,200000
8169,3000010030920,300000
8170,4770890,162000
8171,297328,1744875
8172,1000000541649,935000
8173,3000020016719,288000
8174,3000010036395,240000
8175,3000010031687,199000
8176,3000020003547,1257333
8177,3000010028231,-1
8178,4000000455792,200000
8179,33824539,155844
8180,570032,-1
8181,3000010036594,1580000
8182,9000000534544,259709
8183,4770890,162000
8184,9000000123210,250000
8185,1000000541474,250000
8186,3000020004264,588235
8187,3000010030657,200000
8188,9000000123210,250000
8189,3000010036941,250000
8190,26811466,-1
8191,3000020013494,311119
8192,9000000736336,112000
8193,3000010028686,400000
8194,3000020020369,859037
8195,3000010032976,862170
8196,3000020004772,1452000
8197,4410268,1266940
8198,3000020008250,154001
8199,3000010029290,282352
8200,3000020020369,899692
8201,9000000808764,560000
8202,9000000744178,2590000
8203,54920893,-1
8204,35278982,315584
8205,3000020007485,220000
8206,3000010036729,265000
8207,3000020006464,350000
8208,4000000937478,249470
8209,4000000944087,389175
8210,35278982,315584
8211,3000010028642,179618
8212,3000020002293,1339479
8213,9000000809024,850000
8214,9000000756297,329301
8215,3000020008418,750000
8216,24917795,-1
8217,3000020008707,329301
8218,9000000122311,2242500
8219,3000020015542,3644256
8220,3000020019243,468000
8221,3000020001861,484500
8222,2690967,493506
8223,3000020012026,273000
8224,3000020015086,252903
8225,3000010035988,405000
8226,3000020008826,618687
8227,3000020014045,225000
8228,4971375,1558442
8229,3441300,1620000
8230,3000020011717,1750000
8231,1000001807210,450000
8232,3000020006183,249000
8233,3000020008826,619306
8234,3000020015860,540000
8235,9000000337047,1646506
8236,3000020012963,6172157
8237,3000020017728,406250
8238,9000000134382,349259
8239,5018167,350000
8240,9000000134378,300000
8241,1000000430815,450000
8242,3000020009059,608709
8243,9000000756297,329630
8244,1000001599108,246976
8245,3000020016041,120000
8246,3000010028011,250000
8247,3000010039113,237908
8248,3000010028718,10000000
8249,3000020014903,400000
8250,3000020021585,350000
8251,9000000122328,320000
8252,4000000375388,500000
8253,9000000811556,5500000
8254,3000020003198,800000
8255,9000000771403,219534
8256,3000010029305,235300
8257,5018167,350000
8258,9000000134382,349259
8259,3000010039481,200000
8260,3000020020029,297000
8261,9000000882978,333334
8262,4947854,749100
8263,3000020013913,748263
8264,3000020020411,350000
8265,6592827,272727
8266,9000000882978,333334
8267,4000000404847,311111
8268,9000000122216,425000
8269,9000000751899,13000000
8270,9000000134382,349259
8271,5018167,350000
8272,4000000404847,311111
8273,9000000123208,390000
8274,33078748,-1
8275,9000000086413,326797
8276,3000020014153,778456
8277,3000020018072,230000
8278,36885470,389610
8279,3000010037940,399552
8280,3000020015851,345000
8281,3008746,1909091
8282,3000010028241,239000
8283,9000000134520,220000
8284,9000000123210,250000
8285,7029660,180000
8286,4770890,162000
8287,3000020013536,690000
8288,4919208,480909
8289,1000001861514,200000
8290,9000000123210,250000
8291,3000020008826,618687
8292,9000000123208,390000
8293,33078748,-1
8294,33078748,-1
8295,3000020014782,180000
8296,3000020014659,285000
8297,3000010041658,7000000
8298,3000010035668,10000000
8299,3000010038736,2150000
8300,3000020014153,778456
8301,3000020008826,619306
8302,3000020008340,280000
8303,9000000809024,850000
8304,9000000134590,350000
8305,3000020009714,333000
8306,9000000756297,329630
8307,3000010035005,352193
8308,3000010030920,300000
8309,9000000744178,2590000
8310,3000010028718,10000000
8311,3000010027253,500000
8312,4787276,864000
8313,3000010035979,250000
8314,9000000297490,639200
8315,46087691,389610
8316,4000000927154,1262324
8317,3000020006566,4500000
8318,9000000642060,1607000
8319,9000000233142,255138
8320,9000000337107,270000
8321,3000020007231,1405178
8322,4770890,162000
8323,9000000123210,250000
8324,3000010030151,666667
8325,3000020014782,180000
8326,3000020015471,300000
8327,1000000797547,1696399
8328,3000010028686,400000
8329,3000010041658,7000000
8330,3000010035668,10000000
8331,9000000123210,250000
8332,4770890,162000
8333,4000000927154,1263586
8334,9000000873778,2000000
8335,33246160,-1
8336,3000010028248,239000
8337,3000020013962,350000
8338,3000020008826,619306
8339,3000020020347,1307000
8340,1000001101137,1440000
8341,4000001038314,1800000
8342,9000000811556,5500000
8343,3000010030657,200000
8344,1000000508084,279407
8345,3000020017728,406250
8346,3000010038662,330000
8347,9000000752330,12000000
8348,3000010042964,132000
8349,5990082,11000000
8350,9000000744240,250000
8351,45002410,-1
8352,3000020015471,300000
8353,5018167,350000
8354,9000000297490,639200
8355,4000000927154,1263586
8356,9000000122216,425000
8357,3000020018067,200000
8358,3000010038736,2150000
8359,5378272,5123250
8360,9000000123210,250000
8361,9000000806289,2000000
8362,1000000806431,1796188
8363,3000010030151,666667
8364,3000010036729,265000
8365,3000010030151,666667
8366,1000001807210,450000
8367,9000000326503,600000
8368,6443819,283500
8369,9000000744240,250000
8370,45002410,-1
8371,9000000370483,6500000
8372,3000010038736,2150000
8373,9000000765781,1225700
8374,1000001056804,898096
8375,4787276,864000
8376,9000000872694,5440000
8377,3000020011717,1750000
8378,9000000123210,250000
8379,3000020008826,618687
8380,9000000123210,250000
8381,4770890,162000
8382,9000000123210,250000
8383,3000010030151,666667
8384,9000000123210,250000
8385,3000020008707,329301
8386,3000010030151,666667
8387,3000020000489,360000
8388,3000010041658,7000000
8389,3000020006586,1563195
8390,3000010038736,2150000
8391,3000020014153,778456
8392,4000000375388,500000
8393,3000010030151,666667
8394,9000000123210,250000
8395,9000000123210,250000
8396,3000010030151,666667
8397,9000000123210,250000
8398,3000010030151,666667
8399,39406327,779221
8400,9000000765781,1225700
8401,9000000765781,1225700
8402,3000020020347,1307000
8403,9000000123210,250000
8404,4770890,162000
8405,9000000123210,250000
8406,3000020020347,1307000
8407,3000010030657,200000
8408,9000000123210,250000
8409,9000000744178,2590000
8410,3000010030151,666667
8411,9000000321254,699217
8412,9000000882149,2795000
8413,1000000324420,2611689
8414,1000000324420,2611689
8415,1000000324420,2611689
8416,1000000324420,2611689
8417,9000000872694,5440000
8418,2989877,1668751
8419,9000000370483,6500000
8420,9000000370483,6500000
8421,3000010038736,2150000
8422,5378272,5123250
8423,9000000370483,6500000
8424,3000010030151,666667
8425,9000000642060,1607000
8426,6374267,3150000
8427,4351075,-1
8428,9000000123210,250000
8429,3000010038736,2150000
8430,9000000291034,1606000
8431,9000000883042,385000
8432,9000000123210,250000
8433,3000020014153,778456
8434,1000000806408,2594894
8435,3000010038736,2150000
8436,4000001038314,1800000
8437,9000000534544,259709
8438,3000010038736,2150000
8439,3000010038736,2150000
8440,9000000317218,3200000
8441,9000000086413,326797
8442,3000010038736,2150000
8443,4000001038314,1800000
8444,4000001038314,1800000
8445,4000001038314,1800000
8446,3000020006464,350000
8447,4000001038314,1800000
8448,6374267,3150000
8449,1000001807210,450000
8450,4351075,-1
8451,9000000811556,5500000
8452,9000000642060,1607000
8453,9000000642060,1607000
8454,9000000806289,2000000
8455,9000000642060,1607000
8456,3818460,900000
8457,2935307,900000
8458,4000001038314,1800000
8459,4000001038314,1800000
8460,3000010026416,284427
8461,4000000927154,1263586
8462,3818460,900000
8463,2935307,900000
8464,2935307,900000
